,appID,body,recordID,relevant,reviewID,score,timestamp,title,Potential or Activity,Victim/Abuser/Third
99,447188370,I loved the app and everything but then discover happened. Now I can&#39;t stalk people&#39;s best friends or see my own. CAN SONEONE FIX THIS,3352498,,1137045958,,2015-01-27T19:03:08Z,YO DA HELL IS THIS DISCOVER?,A,A
191,447188370,There is no snapchat best friends anymore... How else am I going to stalk my girlfriend?!,3353127,,1137027051,,2015-01-27T18:14:56Z,Update is bad,A,A
189,447188370,What&#39;s the point if you can&#39;t stalk your friends. This app isn&#39;t as appealing anymore. GIVE US BEST FRIENDS BACK,3353346,,1137020350,,2015-01-27T17:58:40Z,GIVE US BEST FRIENDS BACK,A,A
171,426826309,"Someone liked a run I ran who is a friend of a friend.  I thought I had mine set up so only friends could see it.  Contacted support.  They explained it to me but not in a way I understood, so 1 Star.  Posting where you workout is unsafe.  Boo.  I’ll still use this lame app bc it’s the only one my friends are on.  But if I get stalked and killed, this one is on you guys.  Also, make a direct message feature.  Thanks for doing the bare min.",3591538,,2331702403,0.018097984,2018-03-21T23:35:49Z,Privacy issues,P,T
130,366024390,I got this app then deleted it bc my prank was over (my bff thought this kid was stalking her LOL) and now I got it back because o plan on pranking another friend. The only problem is now the security lock don&#39;t work and it worries me they&#39;re gonna find it. If they fix that and let u customize the ringtone I&#39;ll give it ,3785188,,408600746,,2011-03-19T17:58:33Z,Awesome,A,A
87,338761996,"This app allows who&#39;s ever in charge to see EVERYTHING I do, even as I type this they can watch me.....they can see my email, my phone number, my YouTube account, EVERYTHING! Why does my school feel like this is necessary?!? And my parents act like this is normal.....freaking stalker app to the MAX😱",3845641,,1115393934,,2014-12-18T18:57:47Z,CREEPY.....😰,A,V
0,479516143,I would like to have stealth mode where your name doesn&#39;t show with the option in the in-game options section so I can troll my brother.Otherwise it&#39;s the best game in App Store.Please respond and add a new update featuring this.,3931343,,1299813071,0.030382479,2015-12-13T03:32:33Z,Nice But...,P,T
172,510873505,This app makes me feel like an undercover spy. The new features are so freaking cool and unless someone has the app it will be almost impossible for someone to access your things. Love it!!,4191232,,1096413025,,2014-11-13T16:54:37Z,Best app ever,A,A
173,382617920,Very nice and spy app .,4227093,,1034770903,,2014-07-25T15:34:46Z,Viber,A,A
144,646707938,The best app now I can stalk famous peeps lol 😂,4284660,,3101744509,,2018-08-23T04:21:35Z,Amazing,A,A
150,877286524,App worked fine until the last update. I&#39;m again receiving calls from someone who is harassing me. The app also doesn&#39;t unmask numbers that are routed through the internet. I&#39;ve also noticed that I have to now log in every time I open the app and get greeted with the same message for &#39;new features&#39;. If crazy stalker would stop calling me from an internet number I would have been totally happy with how it performs for the most part.,4458457,,1635598563,0,2017-06-06T16:56:01Z,It's okay...,A,V
24,372513032,This app is good but I wish random people would not just randomly talk to u . This one person is a stalker and a creep who is weird,4488659,,936535553,,2014-02-04T04:41:27Z,This is an ok app 😣😀,A,T
257,372513032,ok so telling your friends gf bf you are not home is not going to work out if you have this app ... on the othr hand if you wanna stalk your friends gf bf this is perfect .... baby i am at home vacuming the floors Like u asked me too ... f u show me ... baby i am at work doing some good ol OT .... f u show me ... but then again u can always tell them you are having a bad hair day or you could carry a photo of the office around just in case or somtn i dont know,4521874,,356927139,,2010-10-09T09:26:19Z,good app kiss your privacy good bye,A,A
178,287734809,This is an app for stalker a like me ☺️ Jkjk but really tho it&#39;s cool,4798471,,938370222,,2014-02-07T05:17:37Z,Stalker for life,A,A
131,287734809,This app is awesome for cyber stalking! Thanks a bunch..,4804659,,775753375,,2013-03-25T13:44:26Z,Brown cow mooooo-ve over new best app,A,A
186,287734809,This app is perfect for stalking people...,4814138,,552158991,,2012-03-28T04:07:42Z,Perfect,A,A
179,387771637,"I loved the Nike running app prior to this update. It was easy to use and share my runs to social media for accountability. It shared helpful stats in one place. Now I can&#39;t find anything I want or need. I don&#39;t want to share my route for crazy stalkers to find me; just my mileage, without a picture so I can hold myself accountable, but can&#39;t figure that out. I hate the layout. It crashes constantly. I&#39;m going to delete it and go to back to Runkeeper. Hope they fix soon.",4852913,,1475989359,0,2016-10-31T00:41:26Z,Hate new app,P,T
5,369971145,"Why do you keep taking away features that you used to be able to buy with gold?! Like who viewed my profile, stealth, gifts! I DONT WANT TO BE A VIP TO BE ABLE TO DO THOSE THINGS! Bring back the old Mocospace!",4906226,,3826631115,0.021778997,2019-03-01T04:05:54Z,Getting worse!,P,T
193,673014145,"This App doesn&#39;t disappoint, it has everything I need to stalk my wife !!!",4932231,,1145446245,,2015-02-11T20:51:24Z,AMAZING!!!!,A,A
141,910447989,This app is so cool I tricked my friend into thinking she had a stalker,5000555,,1247604996,,2015-08-23T22:32:31Z,Stalker,A,A
14,338701294,I’m not using my real name for every creep in the world to stalk me. Bye-bye OK Cupid.,5131275,,2042304529,0.017016726,2017-12-30T22:55:59Z,Really?,P,T
253,338701294,"Crazy dudes stalk females, the females love the attention, especially the attractive ones, but have real no interest in speaking.",5139456,,1197419168,0.04301776,2015-05-15T01:34:03Z,Def made for the females,A,T
75,416145671,This is a great app. Looks like a spy gadget.,5309095,,1152684142,,2015-02-18T16:55:36Z,Suhweet,A,A
131,479229407,Pretty cool app. Mess with your friends. Spy on your room while gone.,5381801,,538321226,,2012-03-04T17:15:00Z,Nice app,A,A
24,293622097,Good app if u are a stalker ha ha ha,5452675,,1055037938,,2014-08-28T14:24:09Z,Good,A,A
295,293622097,Another great way to stalk ex girlfriends ;D,5457932,,181454918,,2010-01-10T04:11:13Z,Heh heh hehhhh,A,A
71,422667065,This app is sooooooo good except I wish you could get money for stalking the whole building too.,5586950,,443233767,,2011-07-07T19:26:19Z,Best app!,A,A
34,324684580,I will daily rate y’all one star until I can block my followers l. I can’t block an ex stalkers and I hate it. It’s been 2 years and y’all STILL haven’t implemented it!,5717635,,3874400454,0.016446423,2019-03-12T22:24:58Z,Blocking followers,A,V
180,449133483,"It&#39;s like a spy camera. So legit, love this app",6840290,,1451617456,,2016-09-18T07:00:14Z,Love it,A,A
143,449133483,Great app. Works great and perfect for spying,6843888,,1222792571,,2015-07-06T00:51:46Z,EpocCam,A,A
38,449133483,BEST APP EVER I CAN SPY ON EVERYBODY AND PRANKS,6845378,,1116503035,,2014-12-20T20:06:51Z,Best ever,A,A
31,547702041,"LOTSSS of spam/porn messages... Never any matches of REAL people. 
Between having to pay to have likes, stuck in loops updating to Facebook, and FORCES you to agree to share your Facebook work info to be able to use tinder; this app keeps getting WORSE with every update. Sorry but NO I won&#39;t pay a monthly fee, and NO I don&#39;t want tinder to use my work info so people come stalk me!!
Why so many spam/porn messages?",6907834,,1210802882,0.035222925,2015-06-11T17:26:59Z,Keeps getting worse,P,T
209,547702041,"I do not want to provide my work history. What if there was a stalker, oh great... Here&#39;s info for them like my current job!!!!!!! What the heck???? This needs to be fixed.",6909944,,1189559380,0,2015-04-29T02:18:26Z,WORK HISTORY REQUIRED??,P,T
97,651510680,You need a way to block people who stalk you on the IM feature. This is a game app not a dating app.,7355118,,1308215691,,2015-12-29T21:50:14Z,Addicting but,A,V
82,651510680,Almost feel like I&#39;m stalking my friends to take their turn so I can play again!!,7392240,,1170433515,,2015-03-19T22:54:16Z,Addictive!!!,A,A
212,651510680,"This game is a national phenomenon whether you want to say it or not. Everyone knows about this game. It&#39;s fun. And it&#39;s cool.  And you can make questions. One problem, chat rooms. Creepy. I had some very nasty and rude people question and interrogate me. For personal information. This is the world today. Creepy people in creepy places. And online. If they got rid of that, it could work. Too many stalkers, not enough privacy.",7403394,,1162076281,0.012475328,2015-03-02T22:17:02Z,Privacy issues,P,T
294,576341356,"This is so cool now i can here my brother in his room from the living room!soooo cool get this app! Ps he is on youtube and i can here what he is watching ! 😀 and  now when i play spy i can use this cool app!     
                  -BigPinkInkGirl 
                       Peace! 💋",7672121,,1210959192,,2015-06-12T02:47:00Z,Awesome!,A,A
256,930441707,"I posted a moderate review and it&#39;s gone now? What&#39;s the use in having a reviews section if reviews are going to be gamed by the developers and/or Apple?

The idea of Bumble is great. The execution of the idea is a abysmal.

Bumble gives you 300 characters to make a profile. That&#39;s two tweets and is ludicrous. What can you possibly do with this that is actually useful?

Bumble doesn&#39;t force users to type anything into their profile either, so almost every profile I see (the few Bumble bothers to show me) are completely blank. There&#39;s nothing to do but swipe right for &#34;attractive&#34; or left for &#34;[all other possible judgments]&#34;. There&#39;s no depth or subtlety. On OKC you can choose to be shallow or impulsive. On Bumble, it&#39;s enforced.

Bumble shows you people you&#39;ve just swiped left on. Repeatedly. EDIT: It does this for people you&#39;ve swiped right on, too! Hint: there are few actual profiles!

Bumble shows you the same five people repeatedly until you swipe on them (and even then, will show them again later). There&#39;s no way to skip a profile, unless you change your range setting to force it to reshuffle, which doesn&#39;t work half the time either (I understand this isn&#39;t the intended usage; it&#39;s me trying to get more from this crippled &#34;tool&#34;). If a user&#39;s profile is empty, you still have to pass judgment on them, without any information to form meaningful judgments. Utterly inhuman.

Bumble has no way to filter for basic preferences like smoking, religion, relationship style, etc., nor any way to list interests.

Bumble repeatedly asks for a rating and feedback, but it&#39;s clear that this feedback does not result in improvements. The responses to legit complaints here in the reviews is clear evidence enough of that.

The &#34;verify&#34; feature is not presented to the user at all. There&#39;s no place to see that you&#39;ve done it. I found this nearly invisible feature by accident when the icon appeared on one profile out of the thirty I&#39;ve seen. 

The first time I tried to use the verify feature, both buttons on the second screen failed to do anything at all and I had to close the app via iOS task switching. It&#39;s also apparently an automated feature using image matching algorithms, which is pretty pointless because software cannot recognize human faces all that well. Spend time with google&#39;s reverse image search and you&#39;ll see how unreliable machine &#34;vision&#34; is.

Also, the gesture requested was taken by a professional photographer, not a selfie taken by the model posing in the image. There&#39;s no way to match the composition and body position to what he&#39;s doing in that photo while you&#39;re also holding the camera at arm&#39;s length and struggling to take a photo with an on-screen button. The fact that the verification claims a success tells me that the image matching is so severely compromised (to make it function with the specified images) as to be utterly useless. It&#39;s a false sense of security and nothing more.

Bumble&#39;s usage of school &amp; employment as descriptors is utterly useless. It further puts the focus on surface features, only in this case the surface feature isn&#39;t as remotely useful as a photo: did the person lie about the job or school? What does the job title mean? Are they using their schooling? Why does this even matter? I know why: this reflects what the developers think defines people&#39;s value.

Most troubling of all is Bumble&#39;s requirement to use your real first name as found on Facebook. This may get your Facebook profile stalked, if your name is somewhat unique (or if the stalker is lucky enough in their Facebook searches). 

This is something I mentioned in my now missing prior review. No comments from the developer, just a deleted review. That&#39;s not legit usage of a review system. It&#39;s abuse by the developer. This is a safety risk to people and should be addressed, not suppressed in reviews!!!

Bumble&#39;s photo management is awful. Cropping is nonexistent &amp; the system blows up the images beyond their correct size unless you view them in &#34;full screen&#34; mode. This makes poor photos look worse and makes people more uncomfortable about the photos they&#39;re already uncomfortable about. As a photographer, I&#39;m somewhat inoculated against this when seeing myself, but Bumble&#39;s developers are doing nothing at all to accommodate the majority of people who hate seeing photos of themselves.

Bumble does not remove inactive profiles from rotation. Find people on Facebook and you can confirm they&#39;re involved with someone (and likely monogamous, but Bumble has no place to specify relationship type; either they&#39;re cheating or they&#39;re inactive users).

Overall, this app seems to have been made by Silicon Valley elitist entrepreneurs who aren&#39;t dating, don&#39;t need dating apps, and who think that the entirety of human diversity boils down to the kinds of attributes most important to the privileged and homogeneous population of elite entrepreneurs:

• your photo
• your school name
• your job title

Hot tip: average human beings don&#39;t consider this enough data to judge whether they like or dislike someone, nor whether they want to risk communicating (especially the population that has been left with online dating as their only option). If people preferred these three attributes only, they might as well just go to bars and clubs... the things that online dating tool users aren&#39;t doing, for various reasons!

I&#39;m not deluded into thinking that these apps don&#39;t make money. Obviously they do, and obviously that&#39;s all that matters to the companies developing them. These apps have nothing at all to do with helping people. If they DO help people, it&#39;s in spite of the app&#39;s design and intent, not because of any goal by the developer. Dating apps are a particularly grotesque type of exploitation of humanity. They make the matching process more frustrating just to lure users into paying for upgrades (&#34;Boost&#34; in Bumble terms).",8763791,,1677003638,0.03630868,2017-07-10T20:01:05Z,"As shallow as tinder or ""hot or not"": Unsafe",P,T
103,356336433,Fun app. Great stuff . Spy on the cops.,8832749,,1799450713,,2017-09-20T05:46:34Z,Fun Fun Fun,A,A
64,356336433,Good app. I can spy cop talk!!!!,8857645,,403021371,,2011-03-04T23:03:33Z,Good,A,A
197,356336433,I love this app I can stalk my husband when he&#39;s at work,8869569,,334691242,,2010-08-09T16:57:19Z,Great,A,A
87,356336433,I would reccomend this app to any person who wants to spy on cop activity.. It&#39;s crazy cool!!!! Get it!!!!!,8874185,,290989663,,2010-06-01T04:12:49Z,This app is amazing!!!,A,A
156,736179781,Love xbox and this way i can stalk my friends,8892453,,1939988595,,2017-11-22T12:53:57Z,Xbox,A,A
146,736179781,It&#39;s so good I can stalk friends from my phone,8893730,,1806325888,,2017-09-24T00:29:13Z,SWAG,A,A
52,736179781,A very useful app for when your not home and want to spy on your friends lol,8917141,,1375723124,,2016-05-09T02:44:07Z,5 stars,A,A
263,736179781,It&#39;s awesome I can stalk my friends lol jk but it can be improved upon,8927258,,1187264297,,2015-04-24T11:15:02Z,Love It,A,A
282,736179781,Easy to stalk your friends. Hahaha,8931258,,1119219359,,2014-12-26T01:04:32Z,Very good,A,A
227,284815942,Have a feeling on it using location services. Kinda stalkish but thats my opinion overall good app,8978193,,822319375,0.045858858,2013-06-17T23:38:54Z,Nice but WEIRD,P,T
253,609030412,"Works perfectly for my needs. I have tried several other recording apps, and this is the only one I have not uninstalled. EVR does just what it says it will, and it&#39;s very easy to use. Stealthy and runs in the background allowing me to use other apps while recording. This is the one to get. Still working great.",9551470,,5236161028,0,2019-12-05T12:58:53Z,I love this app,A,A
32,794296000,"I use to have faith in this game and no longer do. I&#39;ve been stalked for months and sense there is no block button I can&#39;t do anything about it! I&#39;ve emailed the app help countless times and NOTHING. The game has also gotten so money hungry and unfair it&#39;s almost not fun anymore. However I do enjoy my club, that&#39;s the only thing that keeps me playing.",10010239,,1599475995,0.015660626,2017-04-28T05:34:45Z,Stalked for MONTHS,A,V
231,290638154,"If you want it, dont get it. The stupid thing always wants your zip code and crashes and freezes!!! Plus you have to have a Facebook account so people can stalk you and listen to your playlists. Whoever made the update needs to use their brain.",10929945,,494844145,0.037172306,2011-12-13T19:26:14Z,Don't get it!!!,P,T
,488030828,I feel like a spy!,,,,,,,A,A
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
